202506	C	Липецк г	40000.000000	1.000000
202506	C	Магнитогорск г	50000.000000	1.000000
202506	C	Москва г	60000.000000	1.000000
202506	C	Мурманск г	60000.000000	1.065789
202506	C	Набережные Челны г	50000.000000	1.000000
202506	C	Нижний Новгород г	50000.000000	1.000000
202506	C	Новокузнецк г	50000.000000	1.000000
202506	C	Новороссийск г	50000.000000	1.000000
202506	C	Новосибирск г	50000.000000	1.000000
202506	C	Омск г	40000.000000	1.000000
202506	C	Оренбург г	40000.000000	1.000000
202506	C	Пенза г	40000.000000	1.000000
202506	C	Пермь г	40000.000000	1.000000
202506	C	Пятигорск г	50000.000000	1.000000
202506	C	Ростов-на-Дону г	50000.000000	1.000000
202506	C	Рязань г	50000.000000	1.000000
202506	C	Самара г	50000.000000	1.000000
202506	C	Санкт-Петербург г	60000.000000	1.000000
202506	C	Саратов г	50000.000000	1.000000
202506	C	Смоленск г	40000.000000	1.000000
202506	C	Сочи г	60000.000000	1.000000
202506	C	Ставрополь г	50000.000000	1.000000
202506	C	Тамбов г	40000.000000	1.000000
202506	C	Тверь г	40000.000000	1.000000
202506	C	Тольятти г	50000.000000	1.000000
202506	C	Томск г	50000.000000	1.000000
202506	C	Тула г	40000.000000	1.000000
202506	C	Тюмень г	50000.000000	1.000000
202506	C	Ульяновск г	40000.000000	1.000000
202506	C	Уфа г	40000.000000	1.000000
202506	C	Хабаровск г	50000.000000	1.021930
202506	C	Чебоксары г	40000.000000	1.000000
202506	C	Челябинск г	50000.000000	1.000000
202506	C	Ярославль г	40000.000000	1.000000
202506	A	Анапа г	50000.000000	1.000000
202506	A	Архангельск г	50000.000000	1.000000
202506	A	Астрахань г	40000.000000	1.000000
202506	A	Барнаул г	40000.000000	1.030000
202506	A	Брянск г	40000.000000	1.000000
202506	A	Великий Новгород г	40000.000000	1.000000
202506	A	Владивосток г	50000.000000	1.000000
202506	A	Владимир г	40000.000000	1.000000
202506	A	Волгоград г	40000.000000	1.000000
202506	A	Вологда г	40000.000000	1.000000
202506	A	Воронеж г	40000.000000	1.000000
202506	A	Геленджик г	50000.000000	1.000000
202506	A	Екатеринбург г	50000.000000	1.060000
202506	A	Иваново г	40000.000000	1.000000
202506	A	Ижевск г	40000.000000	1.000000
202506	A	Иркутск г	50000.000000	1.000000
202506	A	Казань г	50000.000000	1.000000
202506	A	Калининград г	40000.000000	1.000000
202506	A	Калуга г	40000.000000	1.000000
202506	A	Кемерово г	50000.000000	1.030000
202506	A	Кострома г	40000.000000	1.000000
202506	A	Краснодар г	50000.000000	1.000000
202506	A	Красноярск г	50000.000000	1.000000
202506	A	Липецк г	40000.000000	1.000000
202506	A	Магнитогорск г	40000.000000	1.100000
202506	A	Москва г	60000.000000	1.000000
202506	A	Мурманск г	60000.000000	1.000000
